"id","title","year","language","authors"
"uva.x002706721","National Negro health news.","1950","eng","United States Public Health Service"
"uva.x002706970","National Negro health news.","1942","eng","United States Public Health Service"
"uva.x002707450","National Negro health news.","1946","eng","United States Public Health Service"
"uva.x004575827","National Negro health news.","1939","eng","United States Public Health Service"
"uva.x004078862","National Negro health news.","1936","eng","United States Public Health Service"
